IDENTIFIER,RESTAURANT_IDENTIFIER,DISHES_IDS,PAYMENT_METHOD,AMOUNT,CREATED_AT
4076,5,[15],cheque,10,2022-09-04 17:36:56
4042,4,[13],cheque,3,2022-09-04 12:21:19
5433,3,[13],card,3,2022-09-16 04:18:13
4200,3,"[13, 2]",card,11,2022-09-05 18:21:14
6263,7,"[4, 1]",cash,9,2022-09-23 07:56:03
123,7,[3],card,4,2022-08-02 04:18:57
5285,3,[18],card,6,2022-09-14 21:57:36
1888,5,[13],cheque,3,2022-08-16 23:04:28
1620,3,"[4, 24, 29, 8]",meal_ticket,34,2022-08-14 20:13:20
4203,5,"[17, 3, 17]",cash,10,2022-09-05 18:13:01
3195,4,"[10, 3, 17, 17]",cash,17,2022-08-28 07:42:01
3682,1,"[21, 19, 25, 10]",cash,29,2022-09-01 11:27:12
5408,7,"[6, 11, 1]",cash,24,2022-09-15 21:28:16
5459,1,"[16, 29]",cash,15,2022-09-16 12:27:22
5529,7,"[19, 16, 18, 14]",meal_ticket,26,2022-09-16 22:24:06
5565,2,"[17, 2]",cash,11,2022-09-17 11:22:38
2634,3,"[1, 5, 18, 12]",card,34,2022-08-23 13:18:14
5446,5,[21],cheque,5,2022-09-16 11:29:27
2914,1,"[3, 13]",cash,7,2022-08-25 19:45:54
1566,5,"[18, 16, 25, 21]",meal_ticket,27,2022-08-14 12:32:54
5194,5,[4],cheque,3,2022-09-14 01:22:34
6513,7,"[10, 13]",cash,10,2022-09-25 11:14:51
1907,1,[13],cash,3,2022-08-17 11:09:31
393,1,[4],cash,3,2022-08-04 13:00:00
3009,3,[29],cash,9,2022-08-26 16:02:30
4741,5,"[18, 2]",cheque,14,2022-09-10 11:05:42
3320,7,"[11, 11, 18]",card,18,2022-08-29 10:13:00
2587,5,"[9, 20, 18]",meal_ticket,24,2022-08-22 22:33:43
1771,4,[4],cash,3,2022-08-16 00:29:05
6035,6,"[11, 16, 11]",cheque,18,2022-09-21 11:28:49
491,7,[10],card,7,2022-08-05 11:38:11
752,6,"[25, 1, 17, 13]",cash,22,2022-08-07 14:53:28
4689,5,[11],cash,6,2022-09-09 20:40:43
136,4,"[14, 17, 1, 20]",meal_ticket,24,2022-08-02 11:52:58
5429,1,"[17, 13, 2, 3]",cash,18,2022-09-16 00:30:42
3156,6,"[9, 19]",card,17,2022-08-27 20:39:12
4617,7,"[3, 21, 3]",cash,13,2022-09-09 10:34:40
1296,3,"[21, 13, 3, 18]",meal_ticket,18,2022-08-11 23:16:38
5196,2,[13],cheque,3,2022-09-14 03:29:43
6356,4,[18],card,6,2022-09-23 22:42:26
2383,4,"[1, 14]",meal_ticket,13,2022-08-21 11:52:06
5445,6,"[14, 1, 20, 3]",meal_ticket,25,2022-09-16 11:12:53
5968,6,[13],cash,3,2022-09-20 18:21:35
4034,1,"[23, 14]",cash,17,2022-09-04 11:46:54
757,2,"[7, 27, 16]",card,31,2022-08-07 14:09:37
101,5,[17],cheque,3,2022-08-01 22:18:50
3731,4,"[2, 2, 5]",meal_ticket,28,2022-09-01 18:40:14
5147,1,"[17, 4, 17]",cash,9,2022-09-13 18:29:40
6736,5,[2],cheque,8,2022-09-27 07:27:25
899,7,[4],cheque,3,2022-08-08 18:14:49
581,7,"[10, 14]",cheque,14,2022-08-05 22:05:13
13,1,"[14, 11, 17]",cash,16,2022-08-01 09:16:31
5251,3,"[13, 4, 11]",meal_ticket,12,2022-09-14 16:04:44
230,1,"[2, 2]",cash,16,2022-08-02 23:48:53
1005,3,"[18, 8, 16]",cheque,23,2022-08-09 17:51:49
6889,4,"[10, 21, 19]",card,19,2022-09-28 14:46:03
3827,7,[1],cheque,6,2022-09-02 14:42:56
259,1,[19],cash,7,2022-08-03 11:57:29
964,1,"[16, 27, 6, 24]",cash,41,2022-08-09 11:52:53
709,5,[4],card,3,2022-08-07 00:49:20
4497,7,"[11, 10, 17, 10]",card,23,2022-09-08 09:29:32
4319,7,"[4, 4, 13]",cheque,9,2022-09-06 18:33:17
6400,7,"[11, 12, 19, 5]",card,35,2022-09-24 12:29:32
5750,4,"[10, 16]",meal_ticket,13,2022-09-18 20:20:02
4894,1,"[3, 10, 16, 18]",cash,23,2022-09-11 15:31:22
4961,6,"[13, 4, 17, 3]",card,13,2022-09-12 04:01:27
6404,2,[12],cash,10,2022-09-24 12:46:55
1878,7,"[5, 16, 8, 19]",card,36,2022-08-16 22:10:37
3732,2,[2],card,8,2022-09-01 19:09:40
4599,3,"[21, 2]",cash,13,2022-09-08 23:01:05
2468,4,[5],cash,12,2022-08-21 22:56:07
134,7,[21],cash,5,2022-08-02 10:03:18
367,5,"[13, 18, 10, 16]",cheque,22,2022-08-04 09:12:57
674,7,"[2, 13, 9]",cheque,21,2022-08-06 20:24:53
3153,7,"[23, 17, 7]",cash,26,2022-08-27 20:51:55
1607,6,"[4, 13, 25]",card,16,2022-08-14 18:16:31
3995,4,"[19, 14, 2, 12]",cash,32,2022-09-03 22:35:14
3510,1,[18],cash,6,2022-08-30 20:11:13
1062,5,"[2, 2, 4]",cash,19,2022-08-09 23:07:21
4784,3,"[10, 10, 19, 2]",cash,29,2022-09-10 17:32:52
6704,3,"[25, 11]",cheque,16,2022-09-26 21:53:41
3044,3,[25],cheque,10,2022-08-26 21:37:02
945,6,[3],card,4,2022-08-09 00:29:29
4829,3,"[19, 14]",cheque,14,2022-09-10 22:40:37
5428,2,[3],meal_ticket,4,2022-09-15 23:32:09
6634,7,"[16, 25, 13, 10]",card,26,2022-09-26 12:57:23
1057,7,"[20, 17, 17, 13]",card,17,2022-08-09 23:59:55
2211,1,"[11, 3, 21, 4]",cash,18,2022-08-19 20:13:18
6226,6,"[19, 14, 26, 14]",cash,33,2022-09-22 20:21:24
6402,6,"[8, 15, 12, 18]",card,37,2022-09-24 12:45:24
4376,7,"[17, 3, 21, 21]",cash,17,2022-09-07 07:16:56
4813,2,"[5, 19]",card,19,2022-09-10 21:18:47
5010,2,"[1, 18, 21]",meal_ticket,17,2022-09-12 15:31:33
2577,6,"[1, 27, 19, 14]",cash,32,2022-08-22 21:10:43
2945,3,"[1, 13]",meal_ticket,9,2022-08-25 23:16:25
4898,4,"[13, 1, 28]",card,23,2022-09-11 16:57:22
6608,7,[13],meal_ticket,3,2022-09-25 23:02:45
232,3,[4],meal_ticket,3,2022-08-02 23:44:09
1483,7,"[13, 2, 4, 4]",meal_ticket,17,2022-08-13 18:27:14
2554,6,[16],card,6,2022-08-22 19:43:16
867,2,"[22, 27]",meal_ticket,26,2022-08-08 13:29:00
5792,2,"[2, 17]",card,11,2022-09-19 07:47:52
6654,5,[17],meal_ticket,3,2022-09-26 14:40:33
4249,2,"[2, 4, 17]",cheque,14,2022-09-06 00:23:20
3841,7,"[17, 4]",card,6,2022-09-02 18:44:34
7070,4,"[3, 14, 18]",meal_ticket,17,2022-09-29 22:00:46
1940,5,[17],meal_ticket,3,2022-08-17 14:47:36
746,1,"[27, 19, 23]",cash,29,2022-08-07 13:48:55
5886,4,"[18, 9]",cash,16,2022-09-19 22:40:51
1976,7,"[19, 1]",cheque,13,2022-08-17 20:22:12
4357,3,"[3, 1, 17, 19]",card,20,2022-09-06 22:11:18
6259,6,[25],cheque,10,2022-09-23 04:07:17
5532,4,[23],card,10,2022-09-16 22:05:49
6844,4,"[3, 17]",card,7,2022-09-27 23:40:38
5711,5,"[7, 11, 16]",cheque,25,2022-09-18 14:48:08
5550,2,"[4, 17, 1]",card,12,2022-09-17 03:30:07
3382,7,"[16, 3, 13, 3]",card,17,2022-08-29 19:58:52
4604,2,[3],meal_ticket,4,2022-09-09 01:59:37
1507,6,"[20, 16]",cheque,14,2022-08-13 20:38:09
3003,1,"[19, 13, 19]",cash,17,2022-08-26 15:59:14
3617,3,[17],card,3,2022-08-31 19:33:28
3392,5,"[28, 6]",card,26,2022-08-29 20:28:46
7134,4,[27],cash,12,2022-09-30 15:43:25
2551,6,"[2, 17]",cash,11,2022-08-22 18:26:34
5850,5,"[4, 13]",cash,6,2022-09-19 18:02:55
5718,3,"[17, 18, 24]",cheque,20,2022-09-18 15:47:52
3511,4,"[11, 21]",meal_ticket,11,2022-08-30 20:18:59
468,6,"[2, 4, 4]",cash,14,2022-08-04 23:51:16
661,6,"[20, 23]",meal_ticket,18,2022-08-06 18:38:12
2403,1,[20],cash,8,2022-08-21 13:56:29
4131,4,"[2, 4]",cash,11,2022-09-05 00:48:02
2142,6,[14],meal_ticket,7,2022-08-19 11:31:29
2216,4,[16],card,6,2022-08-19 21:13:03
6344,3,"[20, 3, 18, 24]",cash,29,2022-09-23 20:33:13
2194,6,[13],cheque,3,2022-08-19 18:08:35
4383,6,"[5, 16, 22]",cash,32,2022-09-07 11:28:15
3385,5,"[21, 4, 13]",cash,11,2022-08-29 19:39:46
1749,6,"[16, 2, 20]",cash,22,2022-08-15 21:40:37
4439,5,"[13, 3]",card,7,2022-09-07 18:41:55
4394,7,[16],cheque,6,2022-09-07 12:07:08
5705,2,"[12, 9, 19]",meal_ticket,27,2022-09-18 13:48:26
6433,4,"[16, 3]",meal_ticket,10,2022-09-24 17:36:44
1207,4,"[2, 27]",meal_ticket,20,2022-08-11 12:19:57
4899,5,[18],meal_ticket,6,2022-09-11 17:28:05
1268,6,[27],cash,12,2022-08-11 20:26:37
5178,6,"[23, 29, 21]",cash,24,2022-09-13 22:40:07
6880,6,"[3, 4, 18]",card,13,2022-09-28 13:09:50
6378,2,"[27, 2, 13, 17]",meal_ticket,26,2022-09-24 05:28:18
3550,2,"[18, 11, 19]",card,19,2022-08-31 07:43:08
1197,2,"[17, 3]",cash,7,2022-08-11 11:38:58
1372,3,[13],cash,3,2022-08-12 19:15:10
4385,7,"[4, 20]",cash,11,2022-09-07 11:17:31
5038,5,"[13, 3, 10, 3]",cheque,18,2022-09-12 19:07:15
6588,6,"[13, 11]",cash,9,2022-09-25 21:08:57
3783,3,"[14, 11]",cheque,13,2022-09-02 06:49:58
1609,2,"[4, 3, 17]",card,10,2022-08-14 19:10:24
4583,5,[14],meal_ticket,7,2022-09-08 21:26:08
3701,1,"[6, 2]",cash,20,2022-09-01 13:30:02
2323,5,[4],meal_ticket,3,2022-08-20 19:55:17
7137,4,"[18, 21]",card,11,2022-09-30 16:35:37
626,5,"[2, 9, 20]",cash,26,2022-08-06 13:22:20
1721,2,"[3, 13]",card,7,2022-08-15 18:04:56
6196,5,"[13, 12, 21]",cheque,18,2022-09-22 16:24:37
869,4,"[14, 16, 4, 13]",cheque,19,2022-08-08 13:30:18
3197,4,[11],cheque,6,2022-08-28 08:36:43
1102,1,"[17, 8, 5]",cash,26,2022-08-10 13:00:49
5758,4,"[11, 8, 3, 19]",card,28,2022-09-18 21:41:25
1272,6,"[14, 16]",cash,13,2022-08-11 21:14:09
1753,3,[25],cheque,10,2022-08-15 22:15:28
6224,7,"[20, 16, 7]",card,27,2022-09-22 20:33:41
6143,2,"[1, 10, 21]",cash,18,2022-09-22 06:46:34
4732,5,[17],cheque,3,2022-09-10 08:49:15
4491,3,"[3, 14, 17, 20]",cheque,22,2022-09-08 06:44:05
6114,6,"[1, 19]",cash,13,2022-09-21 21:28:53
105,6,"[3, 3, 13]",card,11,2022-08-01 22:15:25
6330,7,"[3, 13, 4, 17]",cash,13,2022-09-23 19:52:22
3276,5,"[23, 25, 5]",cheque,32,2022-08-28 20:23:46
1689,3,"[11, 16]",card,12,2022-08-15 13:03:47
2080,4,"[20, 3, 17, 3]",meal_ticket,19,2022-08-18 19:23:06
2245,2,"[12, 20, 2]",cash,26,2022-08-20 02:49:09
6565,1,"[18, 2, 2, 3]",cash,26,2022-09-25 19:47:31
4347,4,"[1, 20]",meal_ticket,14,2022-09-06 21:48:42
6391,2,"[8, 22, 18, 17]",cheque,34,2022-09-24 11:51:25
287,7,[17],meal_ticket,3,2022-08-03 14:08:34
2029,2,"[14, 14, 15]",card,24,2022-08-18 11:13:31
2431,7,[2],meal_ticket,8,2022-08-21 18:03:08
2792,5,"[4, 12]",cash,13,2022-08-24 19:13:37
5524,1,"[14, 19, 18, 20]",cash,28,2022-09-16 21:39:13
855,6,"[19, 28, 3, 12]",cheque,35,2022-08-08 12:53:59
2690,4,"[16, 1, 2]",card,20,2022-08-23 21:29:43
274,2,"[14, 19, 18]",card,20,2022-08-03 13:34:57
5613,2,"[13, 3]",cash,7,2022-09-17 18:30:45
2549,7,"[14, 4]",cheque,10,2022-08-22 18:45:03
1258,4,"[4, 4]",cheque,6,2022-08-11 19:33:05
1119,7,[18],meal_ticket,6,2022-08-10 16:10:13
3691,5,"[11, 11, 1, 22]",cheque,32,2022-09-01 12:01:47
4414,7,[19],cheque,7,2022-09-07 14:40:35
69,3,"[14, 2, 14, 17]",card,25,2022-08-01 18:24:52
575,6,"[20, 11]",cheque,14,2022-08-05 22:22:53
4612,4,"[18, 4, 1, 11]",cheque,21,2022-09-09 07:54:30
4937,4,"[16, 11, 6]",cheque,24,2022-09-11 21:27:46
4345,1,[24],cash,11,2022-09-06 21:28:01
6578,6,"[11, 19]",cash,13,2022-09-25 20:04:36
4086,4,[17],cash,3,2022-09-04 19:43:46
6089,3,"[19, 13, 2, 3]",cash,22,2022-09-21 18:13:07
1558,5,"[27, 20]",cash,20,2022-08-14 11:42:29
7107,5,"[4, 25, 26]",card,25,2022-09-30 12:35:17
5767,3,"[1, 14]",cheque,13,2022-09-18 22:17:26
5585,7,"[29, 2, 10]",card,24,2022-09-17 13:12:52
6367,2,"[10, 14]",card,14,2022-09-23 23:30:05
4661,2,"[10, 29, 25]",card,26,2022-09-09 16:40:31
900,3,"[13, 4]",card,6,2022-08-08 19:57:18
412,6,"[14, 11]",cash,13,2022-08-04 16:24:49
931,1,"[4, 2, 4, 15]",cash,24,2022-08-08 22:07:55
1424,5,"[11, 11, 9, 10]",card,29,2022-08-13 06:37:30
4565,3,[14],cash,7,2022-09-08 19:20:00
943,7,"[2, 3]",cash,12,2022-08-08 23:17:52
3471,1,"[18, 20]",cash,14,2022-08-30 14:58:04
5977,6,"[3, 3]",meal_ticket,8,2022-09-20 19:46:40
2265,2,[21],cash,5,2022-08-20 11:24:38
5458,1,"[13, 2, 11]",cash,17,2022-09-16 12:35:11
3547,1,[22],cash,14,2022-08-31 06:10:49
2139,5,"[11, 10, 10, 10]",meal_ticket,27,2022-08-19 10:03:43
5165,4,[16],meal_ticket,6,2022-09-13 20:06:50
1913,4,"[21, 21, 15]",cheque,20,2022-08-17 11:25:52
4530,1,"[20, 20]",cash,16,2022-09-08 14:02:39
2434,1,"[13, 3]",cash,7,2022-08-21 19:57:44
4334,1,"[16, 26, 20]",cash,26,2022-09-06 20:44:05
556,1,"[20, 20]",cash,16,2022-08-05 20:05:44
7017,6,"[9, 2, 10]",card,25,2022-09-29 15:43:04
568,5,"[20, 26]",cheque,20,2022-08-05 21:01:50
2248,1,"[17, 3, 17, 8]",cash,21,2022-08-20 05:42:16
5047,5,[20],meal_ticket,8,2022-09-12 20:14:56
4127,6,"[1, 2]",meal_ticket,14,2022-09-04 23:34:16
6324,5,[4],cheque,3,2022-09-23 18:55:41
3098,4,"[29, 16, 14, 19]",cheque,29,2022-08-27 12:39:26
4029,5,[14],cheque,7,2022-09-04 11:52:12
5963,6,"[10, 17]",card,10,2022-09-20 17:54:36
4365,6,"[17, 2, 2, 11]",cash,25,2022-09-06 23:13:35
266,1,[14],cash,7,2022-08-03 12:50:36
1584,4,[19],card,7,2022-08-14 14:24:20
3,3,[2],meal_ticket,8,2022-08-01 02:48:24
546,7,"[17, 20]",meal_ticket,11,2022-08-05 19:08:36
1869,3,"[11, 20]",card,14,2022-08-16 21:46:43
2422,6,"[11, 10, 17]",cheque,16,2022-08-21 17:52:22
1712,6,"[10, 23, 18]",meal_ticket,23,2022-08-15 16:30:28
1063,2,"[3, 17]",cash,7,2022-08-10 00:57:16
4619,1,"[9, 20, 27]",cash,30,2022-09-09 11:58:21
670,7,"[17, 3]",card,7,2022-08-06 19:43:04
4480,6,"[4, 2]",cash,11,2022-09-07 23:44:52
4012,7,"[4, 3, 18, 17]",cash,16,2022-09-03 23:48:35
6288,5,"[19, 26]",cash,19,2022-09-23 12:33:33
5440,1,[16],cash,6,2022-09-16 08:15:23
2129,3,[17],cheque,3,2022-08-19 04:16:07
6657,2,"[16, 18]",meal_ticket,12,2022-09-26 14:21:50
3662,7,"[17, 2, 2, 18]",cash,25,2022-09-01 03:26:57
3459,7,"[7, 27, 26]",meal_ticket,37,2022-08-30 13:13:16
3388,6,"[25, 26]",meal_ticket,22,2022-08-29 20:54:21
6511,1,"[11, 17]",cash,9,2022-09-25 11:26:00
2835,2,"[4, 3, 28]",card,21,2022-08-25 02:43:47
1395,2,[20],card,8,2022-08-12 21:35:22
1204,3,"[20, 3]",cash,12,2022-08-11 11:57:24
409,3,"[10, 14, 17]",card,17,2022-08-04 15:34:42
2155,2,[25],cheque,10,2022-08-19 12:21:08
1687,6,"[20, 21, 2, 20]",cheque,29,2022-08-15 13:09:34
3274,1,"[1, 28]",cash,20,2022-08-28 20:30:05
4401,5,[14],meal_ticket,7,2022-09-07 13:16:41
239,4,[2],card,8,2022-08-03 02:54:09
6743,2,"[1, 20]",meal_ticket,14,2022-09-27 11:16:47
1167,1,"[20, 19, 3, 6]",cash,31,2022-08-10 22:46:58
3590,1,"[20, 23, 16, 11]",cash,30,2022-08-31 14:52:58
233,5,"[2, 12, 19, 17]",meal_ticket,28,2022-08-02 23:43:52
1035,2,"[14, 16]",cheque,13,2022-08-09 20:03:00
4185,2,"[17, 6]",meal_ticket,15,2022-09-05 15:02:30
1882,1,"[10, 2]",cash,15,2022-08-16 23:22:39
6761,5,[13],cash,3,2022-09-27 13:11:34
2100,7,"[20, 6, 20, 21]",cash,33,2022-08-18 21:13:40
4916,5,"[2, 2]",cheque,16,2022-09-11 19:38:56
1645,1,[17],cash,3,2022-08-14 23:54:09
6927,3,"[28, 12]",meal_ticket,24,2022-09-28 20:05:11
5623,5,"[13, 4, 10, 13]",cheque,16,2022-09-17 19:59:26
2793,1,"[13, 17, 3]",cash,10,2022-08-24 19:04:12
4028,5,"[3, 18, 17, 10]",cheque,20,2022-09-04 10:51:35
6408,7,"[13, 3, 19, 25]",cash,24,2022-09-24 13:10:29
5874,5,"[27, 18]",cheque,18,2022-09-19 21:53:12
1887,2,[4],meal_ticket,3,2022-08-16 23:05:21
4856,2,"[27, 21, 22, 10]",cheque,38,2022-09-11 11:31:50
1365,7,[1],meal_ticket,6,2022-08-12 18:10:43
5399,3,"[26, 24, 17]",card,26,2022-09-15 20:37:45
6190,5,"[29, 2]",cash,17,2022-09-22 15:24:10
4974,6,"[4, 2, 19]",cash,18,2022-09-12 11:02:22
4995,6,"[11, 28, 20]",cheque,28,2022-09-12 13:41:16
760,3,"[4, 19, 19, 26]",cheque,29,2022-08-07 14:30:44
1835,1,"[17, 4]",cash,6,2022-08-16 18:42:23
1137,6,[17],cash,3,2022-08-10 19:29:13
5837,5,[24],cheque,11,2022-09-19 15:42:46
1715,5,[15],cash,10,2022-08-15 17:32:52
4063,7,"[19, 20]",cheque,15,2022-09-04 14:18:31
3203,3,"[14, 9]",card,17,2022-08-28 11:11:34
391,6,"[18, 27, 17, 6]",meal_ticket,33,2022-08-04 13:52:25
4165,5,[17],cash,3,2022-09-05 13:49:21
3100,7,"[16, 1, 6]",meal_ticket,24,2022-08-27 12:34:00
725,2,[4],meal_ticket,3,2022-08-07 11:59:37
5858,3,"[4, 17, 4]",card,9,2022-09-19 19:44:45
1980,2,"[15, 4]",cheque,13,2022-08-17 21:19:08
6501,3,[4],cash,3,2022-09-25 08:52:06
4573,2,"[7, 18, 14, 24]",cheque,37,2022-09-08 20:12:58
2591,6,"[6, 2, 13]",meal_ticket,23,2022-08-22 23:25:41
5237,2,"[4, 10]",card,10,2022-09-14 14:12:07
6411,5,[14],cheque,7,2022-09-24 13:33:15
5701,3,"[16, 14, 29, 28]",meal_ticket,36,2022-09-18 13:05:31
3989,4,"[13, 25, 17, 4]",card,19,2022-09-03 21:38:52
2199,5,"[17, 2, 13]",meal_ticket,14,2022-08-19 19:41:49
2288,3,[19],cash,7,2022-08-20 14:44:13
228,7,"[17, 3, 13, 10]",cash,17,2022-08-02 23:49:47
5299,5,[14],cheque,7,2022-09-14 22:24:00
7116,1,"[6, 11, 5]",cash,30,2022-09-30 13:00:36
3422,4,[13],cash,3,2022-08-29 23:16:54
2027,6,"[12, 16]",meal_ticket,16,2022-08-18 11:13:12
6534,4,[18],cash,6,2022-09-25 14:39:01
364,5,[21],card,5,2022-08-04 07:48:48
1120,5,"[20, 16, 3]",cheque,18,2022-08-10 16:18:36
6072,1,[19],cash,7,2022-09-21 15:40:08
4192,6,[1],cheque,6,2022-09-05 17:13:50
6469,5,"[4, 16]",card,9,2022-09-24 21:21:55
6486,5,[3],meal_ticket,4,2022-09-24 23:28:12
6881,2,"[2, 21, 11]",cheque,19,2022-09-28 13:20:24
946,1,[17],cash,3,2022-08-09 01:18:57
915,2,"[18, 13]",cash,9,2022-08-08 20:13:58
5562,1,"[3, 18]",cash,10,2022-09-17 10:11:08
4492,3,"[21, 17, 2]",cheque,16,2022-09-08 06:19:45
4912,2,"[2, 19, 17, 4]",cash,21,2022-09-11 19:57:25
4402,2,[20],meal_ticket,8,2022-09-07 13:19:12
911,4,[1],cash,6,2022-08-08 20:59:14
5331,2,"[20, 6, 25, 23]",cash,40,2022-09-15 11:19:53
6399,2,"[16, 3]",cheque,10,2022-09-24 12:34:05
1050,6,"[10, 10]",meal_ticket,14,2022-08-09 22:27:31
5418,4,"[7, 17, 25]",meal_ticket,26,2022-09-15 22:15:44
1369,1,"[2, 13, 13]",cash,14,2022-08-12 18:51:30
2405,7,"[16, 16, 13, 4]",cheque,18,2022-08-21 14:09:43
3625,2,"[13, 8, 10]",meal_ticket,21,2022-08-31 20:35:04
389,5,[1],cheque,6,2022-08-04 13:56:26
5343,2,"[16, 16, 25, 16]",cash,28,2022-09-15 12:22:32
6305,4,"[1, 23]",card,16,2022-09-23 14:17:37
3589,5,"[14, 21, 4]",meal_ticket,15,2022-08-31 14:47:05
5622,7,"[13, 17, 13, 4]",card,12,2022-09-17 19:39:25
5834,5,"[18, 19, 5, 7]",cash,38,2022-09-19 14:36:55
358,4,[2],card,8,2022-08-04 03:49:05
5139,4,"[13, 11]",meal_ticket,9,2022-09-13 18:32:00
3111,6,"[1, 3, 1]",card,16,2022-08-27 13:11:00
6595,3,"[16, 18, 1, 3]",meal_ticket,22,2022-09-25 22:36:51
5845,5,[18],cash,6,2022-09-19 17:43:24
2859,6,[13],meal_ticket,3,2022-08-25 12:36:34
5790,4,"[21, 14, 13, 1]",meal_ticket,21,2022-09-19 06:46:02
7065,3,"[6, 3]",cheque,16,2022-09-29 22:25:29
6160,7,"[4, 6, 17, 11]",card,24,2022-09-22 11:39:39
5378,3,"[17, 3, 19]",card,14,2022-09-15 18:14:13
5814,4,"[16, 16, 22]",cash,26,2022-09-19 12:19:29
1319,1,"[21, 29]",cash,14,2022-08-12 11:18:22
592,2,[17],card,3,2022-08-06 01:29:29
3534,1,"[4, 3, 2]",cash,15,2022-08-30 23:48:23
5053,6,"[20, 9, 21, 14]",meal_ticket,30,2022-09-12 21:47:31
5895,2,"[17, 18]",card,9,2022-09-19 23:48:14
3037,7,"[22, 2, 24]",cash,33,2022-08-26 20:10:43
200,7,"[17, 8]",card,14,2022-08-02 19:20:47
5674,4,"[21, 18]",cash,11,2022-09-18 07:00:25
5751,1,"[14, 25, 13]",cash,20,2022-09-18 20:25:12
812,1,[13],cash,3,2022-08-07 22:55:57
6496,6,"[28, 2]",card,22,2022-09-25 05:30:55
1929,7,[21],card,5,2022-08-17 13:36:09
3217,6,"[17, 17]",cash,6,2022-08-28 12:17:45
3859,7,"[10, 4]",cheque,10,2022-09-02 20:54:14
4558,6,[1],cheque,6,2022-09-08 19:50:14
2692,3,"[10, 20, 25, 5]",cash,37,2022-08-23 21:14:56
5611,4,"[17, 11, 21]",cheque,14,2022-09-17 18:00:36
3806,6,"[29, 4]",cash,12,2022-09-02 12:18:30
3759,7,[23],cheque,10,2022-09-01 22:20:13
6626,6,"[19, 25, 21, 11]",cheque,28,2022-09-26 11:43:18
1165,2,"[22, 16, 2, 3]",cash,32,2022-08-10 22:20:55
4603,4,[4],cash,3,2022-09-09 00:40:59
1677,7,"[14, 3, 18]",cheque,17,2022-08-15 11:46:38
777,2,"[18, 13]",card,9,2022-08-07 18:06:35
4798,1,"[16, 13, 4, 2]",cash,20,2022-09-10 19:31:20
446,2,"[4, 29, 29]",cheque,21,2022-08-04 21:38:10
2144,4,"[16, 9]",card,16,2022-08-19 11:03:58
2713,4,"[4, 17, 3, 1]",card,16,2022-08-23 23:52:06
1665,7,[3],card,4,2022-08-15 09:24:41
5662,1,[17],cash,3,2022-09-17 23:44:47
6934,5,"[20, 26]",cash,20,2022-09-28 20:35:58
3441,5,"[2, 11, 17]",cheque,17,2022-08-30 11:40:05
1676,4,[22],cash,14,2022-08-15 11:26:24
3690,7,[22],cheque,14,2022-09-01 12:50:10
4640,6,"[28, 16, 21]",cheque,25,2022-09-09 13:04:27
6610,3,[2],cash,8,2022-09-26 01:48:45
1091,3,"[20, 9, 21]",card,23,2022-08-10 12:09:55
632,1,"[23, 11]",cash,16,2022-08-06 13:08:17
380,3,"[15, 21]",card,15,2022-08-04 12:53:52
5219,7,"[22, 20]",card,22,2022-09-14 12:42:03
4770,3,[17],card,3,2022-09-10 14:24:35
4939,2,"[18, 27]",cheque,18,2022-09-11 22:05:51
5259,4,[3],meal_ticket,4,2022-09-14 18:53:07
2232,3,"[18, 27, 13]",card,21,2022-08-19 22:57:49
6031,4,[11],cash,6,2022-09-21 09:27:36
2697,5,"[20, 16, 26, 23]",cash,36,2022-08-23 22:19:17
4769,7,"[15, 24, 10, 18]",card,34,2022-09-10 14:36:22
6965,6,"[3, 4, 3]",cheque,11,2022-09-29 02:34:53
93,6,"[3, 14, 20]",card,19,2022-08-01 21:06:46
6444,7,"[3, 13, 17, 2]",cash,18,2022-09-24 18:09:31
4691,1,[15],cash,10,2022-09-09 20:37:10
877,4,"[20, 15, 28]",meal_ticket,32,2022-08-08 14:59:35
3559,6,"[10, 24]",card,18,2022-08-31 11:29:57
1420,3,[4],meal_ticket,3,2022-08-13 03:23:38
3769,2,"[17, 3, 17, 13]",cash,13,2022-09-01 23:07:26
6798,6,[4],cheque,3,2022-09-27 18:42:57
1018,3,"[20, 4, 20]",card,19,2022-08-09 19:06:53
526,5,[13],card,3,2022-08-05 15:06:27
1831,1,"[1, 2]",cash,14,2022-08-16 17:23:22
5864,7,[14],cash,7,2022-09-19 19:42:04
3703,2,"[26, 20, 14]",meal_ticket,27,2022-09-01 14:00:06
5377,2,"[3, 11, 2, 2]",cheque,26,2022-09-15 18:33:15
6708,2,"[19, 24, 21, 12]",cash,33,2022-09-26 21:17:36
3273,3,"[27, 7, 6]",cheque,37,2022-08-28 20:34:33
3577,6,[24],meal_ticket,11,2022-08-31 13:44:01
5601,3,"[21, 13, 3, 19]",cash,19,2022-09-17 15:12:46
5315,1,[17],cash,3,2022-09-15 04:53:07
4426,4,"[7, 11]",card,19,2022-09-07 16:33:57
4672,7,"[18, 17, 3]",cash,13,2022-09-09 18:44:55
6064,4,"[19, 21, 25, 1]",cash,28,2022-09-21 14:22:08
1926,3,"[12, 9]",cash,20,2022-08-17 13:44:09
1155,5,"[20, 14, 12, 8]",meal_ticket,36,2022-08-10 21:54:31
6102,1,"[25, 16]",cash,16,2022-09-21 20:15:28
5252,4,"[27, 17, 21]",meal_ticket,20,2022-09-14 16:35:29
5546,7,[17],cash,3,2022-09-16 23:44:29
